AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-eu-west-2-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:eu-west-2:556712931248:analyzer/unknown;analyzer/unknown;;;aws;eu-west-2;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-eu-west-3-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:eu-west-3:556712931248:analyzer/unknown;analyzer/unknown;;;aws;eu-west-3;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-sa-east-1-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:sa-east-1:556712931248:analyzer/unknown;analyzer/unknown;;;aws;sa-east-1;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-us-east-1-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:us-east-1:556712931248:analyzer/unknown;analyzer/unknown;;;aws;us-east-1;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-us-east-2-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:us-east-2:556712931248:analyzer/unknown;analyzer/unknown;;;aws;us-east-2;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-us-west-1-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:us-west-1:556712931248:analyzer/unknown;analyzer/unknown;;;aws;us-west-1;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-accessanalyzer_enabled-556712931248-us-west-2-analyzer/unknown;aws;accessanalyzer_enabled;Check if IAM Access Analyzer is enabled;IAM;FAIL;IAM Access Analyzer in account 556712931248 is not enabled.;False;accessanalyzer;;low;Other;arn:aws:accessanalyzer:us-west-2:556712931248:analyzer/unknown;analyzer/unknown;;;aws;us-west-2;Check if IAM Access Analyzer is enabled;AWS IAM Access Analyzer helps you identify the resources in your organization and accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity. This lets you identify unintended access to your resources and data, which is a security risk. IAM Access Analyzer uses a form of mathematical analysis called automated reasoning, which applies logic and mathematical inference to determine all possible access paths allowed by a resource policy.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Enable IAM Access Analyzer for all accounts, create analyzer and take action over it is recommendations (IAM Access Analyzer is available at no additional cost).;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;;;aws accessanalyzer create-analyzer --analyzer-name <NAME> --type <ACCOUNT|ORGANIZATION>;;CIS-1.4: 1.20 | CIS-1.5: 1.20 | KISA-ISMS-P-2023: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-2.0: 1.20 | KISA-ISMS-P-2023-korean: 2.5.6, 2.6.4, 2.8.1, 2.8.2 | CIS-5.0: 1.19 | AWS-Account-Security-Onboarding: Enabled security services, Create analyzers in each active regions, Verify that events are present in SecurityHub aggregated view | CIS-3.0: 1.20 | ProwlerThreatScore-1.0: 1.2.6 | ISO27001-2022: A.8.3 | CIS-4.0.1: 1.20 | NIS2: 3.2.3.e, 11.1.1, 11.2.1, 11.2.2.e;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-account_maintain_current_contact_details-556712931248-us-east-1-556712931248;aws;account_maintain_current_contact_details;Maintain current contact details.;IAM;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Contact Information.;False;account;;medium;AwsAccount;arn:aws:iam::556712931248:root;556712931248;;;aws;us-east-1;Maintain current contact details.;Ensure contact email and telephone details for AWS accounts are current and map to more than one individual in your organization. An AWS account supports a number of contact details, and AWS will use these to contact the account owner if activity judged to be in breach of Acceptable Use Policy. If an AWS account is observed to be behaving in a prohibited or suspicious manner, AWS will attempt to contact the account owner by email and phone using the contact details listed. If this is unsuccessful and the account behavior needs urgent mitigation, proactive measures may be taken, including throttling of traffic between the account exhibiting suspicious behavior and the AWS API endpoints and the Internet. This will result in impaired service to and from the account in question.;;Using the Billing and Cost Management console complete contact details.;https://docs.aws.amazon.com/accounts/latest/reference/manage-acct-update-contact.html;;;No command available.;https://docs.prowler.com/checks/aws/iam-policies/iam_18-maintain-contact-details#aws-console;CIS-1.4: 1.1 | CIS-1.5: 1.1 | KISA-ISMS-P-2023: 2.1.3 | CIS-2.0: 1.1 | KISA-ISMS-P-2023-korean: 2.1.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP03, SEC10-BP01 | CIS-5.0: 1.1 | AWS-Account-Security-Onboarding: Billing, emergency, security contacts | CIS-3.0: 1.1 | ENS-RD2022: op.ext.7.aws.am.1 | ISO27001-2022: A.5.5 | CIS-4.0.1: 1.1 | NIS2: 2.2.3, 3.5.3.a, 5.1.7.b;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-account_security_contact_information_is_registered-556712931248-us-east-1-556712931248;aws;account_security_contact_information_is_registered;Ensure security contact information is registered.;IAM;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Alternate Contacts -> Security Section.;False;account;;medium;AwsAccount;arn:aws:iam::556712931248:root;556712931248;;;aws;us-east-1;Ensure security contact information is registered.;AWS provides customers with the option of specifying the contact information for accounts security team. It is recommended that this information be provided. Specifying security-specific contact information will help ensure that security advisories sent by AWS reach the team in your organization that is best equipped to respond to them.;;Go to the My Account section and complete alternate contacts.;https://docs.aws.amazon.com/accounts/latest/reference/manage-acct-update-contact.html;;;No command available.;https://docs.prowler.com/checks/aws/iam-policies/iam_19#aws-console;CIS-1.4: 1.2 | CIS-1.5: 1.2 | AWS-Foundational-Security-Best-Practices: Account.1 | KISA-ISMS-P-2023: 2.1.3, 2.2.1 | CIS-2.0: 1.2 | KISA-ISMS-P-2023-korean: 2.1.3, 2.2.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP03, SEC10-BP01 | CIS-5.0: 1.2 | PCI-4.0: A1.2.3.1 | AWS-Account-Security-Onboarding: Billing, emergency, security contacts | CIS-3.0: 1.2 | ENS-RD2022: op.ext.7.aws.am.1 | ISO27001-2022: A.5.5 | CIS-4.0.1: 1.2 | NIS2: 1.1.1.a, 1.2.3, 2.2.1, 3.1.2.d, 3.5.3.a, 5.1.7.b;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-account_security_questions_are_registered_in_the_aws_account-556712931248-us-east-1-556712931248;aws;account_security_questions_are_registered_in_the_aws_account;Ensure security questions are registered in the AWS account.;IAM;MANUAL;Login to the AWS Console as root. Choose your account name on the top right of the window -> My Account -> Configure Security Challenge Questions.;False;account;;medium;AwsAccount;arn:aws:iam::556712931248:root;556712931248;;;aws;us-east-1;Ensure security questions are registered in the AWS account.;The AWS support portal allows account owners to establish security questions that can be used to authenticate individuals calling AWS customer service for support. It is recommended that security questions be established. When creating a new AWS account a default super user is automatically created. This account is referred to as the root account. It is recommended that the use of this account be limited and highly controlled. During events in which the root password is no longer accessible or the MFA token associated with root is lost/destroyed it is possible through authentication using secret questions and associated answers to recover root login access.;;Login as root account and from My Account configure Security questions.;https://docs.aws.amazon.com/accounts/latest/reference/manage-acct-security-challenge.html;;;No command available.;https://docs.prowler.com/checks/aws/iam-policies/iam_15;CIS-1.4: 1.3 | CIS-1.5: 1.3 | KISA-ISMS-P-2023: 2.1.3 | CIS-2.0: 1.3 | KISA-ISMS-P-2023-korean: 2.1.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP03, SEC10-BP01 | CIS-3.0: 1.3 | ENS-RD2022: op.ext.7.aws.am.1 | CIS-4.0.1: 1.3;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-backup_vaults_exist-556712931248-us-east-1-556712931248;aws;backup_vaults_exist;Ensure AWS Backup vaults exist;Recover | Resilience | Backup;FAIL;No Backup Vault exist.;False;backup;;low;AwsBackupBackupVault;arn:aws:backup:us-east-1:556712931248:backup-vault;556712931248;;;aws;us-east-1;This check ensures that AWS Backup vaults exist to provide a secure and durable storage location for backup data.;Without an AWS Backup vault, an organization's critical data may be at risk of being lost in the event of an accidental deletion, system failures, or natural disasters.;https://docs.aws.amazon.com/aws-backup/latest/devguide/vaults.html;Use AWS Backup to create backup vaults for your critical data and services.;https://docs.aws.amazon.com/aws-backup/latest/devguide/vaults.html;;;aws backup create-backup-vault --backup-vault-name <backup_vault_name>;;KISA-ISMS-P-2023: 2.7.1, 2.9.3 | KISA-ISMS-P-2023-korean: 2.7.1, 2.9.3 | ENS-RD2022: mp.info.6.aws.bcku.1 | AWS-Foundational-Technical-Review: BAR-001 | ISO27001-2022: A.8.13 | NIS2: 3.6.2, 4.1.2.f, 4.1.2.g, 4.2.2.b, 4.2.2.e, 12.1.2.c, 12.2.2.b;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-bedrock_model_invocation_logging_enabled-556712931248-ap-northeast-1-model-invocation-logging;aws;bedrock_model_invocation_logging_enabled;Ensure that model invocation logging is enabled for Amazon Bedrock.;;FAIL;Bedrock Model Invocation Logging is disabled.;False;bedrock;;medium;Other;arn:aws:bedrock:ap-northeast-1:556712931248:model-invocation-logging;model-invocation-logging;;;aws;ap-northeast-1;Ensure that model invocation logging is enabled for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;In Amazon Bedrock, model invocation logging enables you to collect the invocation request and response data, along with metadata, for all 'Converse', 'ConverseStream', 'InvokeModel', and 'InvokeModelWithResponseStream' API calls in your AWS account. Each log entry includes important details such as the timestamp, request ID, model ID, and token usage. Invocation logs can be utilized for troubleshooting, performance enhancements, abuse detection, and security auditing. By default, model invocation logging is disabled.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html;Enable model invocation logging for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html#model-invocation-logging-console;;;aws bedrock put-model-invocation-logging-configuration --logging-config 's3Config={bucketName='tm-bedrock-logging-data',keyPrefix='invocation-logs'},textDataDeliveryEnabled=true,imageDataDeliveryEnabled=true,embeddingDataDeliveryEnabled=true';https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Bedrock/enable-model-invocation-logging.html;SOC2: cc_a_1_1 | ISO27001-2022: A.8.15 | NIS2: 3.2.3.c;logging | forensics-ready | gen-ai;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-bedrock_model_invocation_logging_enabled-556712931248-ap-northeast-2-model-invocation-logging;aws;bedrock_model_invocation_logging_enabled;Ensure that model invocation logging is enabled for Amazon Bedrock.;;FAIL;Bedrock Model Invocation Logging is disabled.;False;bedrock;;medium;Other;arn:aws:bedrock:ap-northeast-2:556712931248:model-invocation-logging;model-invocation-logging;;;aws;ap-northeast-2;Ensure that model invocation logging is enabled for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;In Amazon Bedrock, model invocation logging enables you to collect the invocation request and response data, along with metadata, for all 'Converse', 'ConverseStream', 'InvokeModel', and 'InvokeModelWithResponseStream' API calls in your AWS account. Each log entry includes important details such as the timestamp, request ID, model ID, and token usage. Invocation logs can be utilized for troubleshooting, performance enhancements, abuse detection, and security auditing. By default, model invocation logging is disabled.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html;Enable model invocation logging for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html#model-invocation-logging-console;;;aws bedrock put-model-invocation-logging-configuration --logging-config 's3Config={bucketName='tm-bedrock-logging-data',keyPrefix='invocation-logs'},textDataDeliveryEnabled=true,imageDataDeliveryEnabled=true,embeddingDataDeliveryEnabled=true';https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Bedrock/enable-model-invocation-logging.html;SOC2: cc_a_1_1 | ISO27001-2022: A.8.15 | NIS2: 3.2.3.c;logging | forensics-ready | gen-ai;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-bedrock_model_invocation_logging_enabled-556712931248-ap-northeast-3-model-invocation-logging;aws;bedrock_model_invocation_logging_enabled;Ensure that model invocation logging is enabled for Amazon Bedrock.;;FAIL;Bedrock Model Invocation Logging is disabled.;False;bedrock;;medium;Other;arn:aws:bedrock:ap-northeast-3:556712931248:model-invocation-logging;model-invocation-logging;;;aws;ap-northeast-3;Ensure that model invocation logging is enabled for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;In Amazon Bedrock, model invocation logging enables you to collect the invocation request and response data, along with metadata, for all 'Converse', 'ConverseStream', 'InvokeModel', and 'InvokeModelWithResponseStream' API calls in your AWS account. Each log entry includes important details such as the timestamp, request ID, model ID, and token usage. Invocation logs can be utilized for troubleshooting, performance enhancements, abuse detection, and security auditing. By default, model invocation logging is disabled.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html;Enable model invocation logging for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html#model-invocation-logging-console;;;aws bedrock put-model-invocation-logging-configuration --logging-config 's3Config={bucketName='tm-bedrock-logging-data',keyPrefix='invocation-logs'},textDataDeliveryEnabled=true,imageDataDeliveryEnabled=true,embeddingDataDeliveryEnabled=true';https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Bedrock/enable-model-invocation-logging.html;SOC2: cc_a_1_1 | ISO27001-2022: A.8.15 | NIS2: 3.2.3.c;logging | forensics-ready | gen-ai;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-bedrock_model_invocation_logging_enabled-556712931248-ap-south-1-model-invocation-logging;aws;bedrock_model_invocation_logging_enabled;Ensure that model invocation logging is enabled for Amazon Bedrock.;;FAIL;Bedrock Model Invocation Logging is disabled.;False;bedrock;;medium;Other;arn:aws:bedrock:ap-south-1:556712931248:model-invocation-logging;model-invocation-logging;;;aws;ap-south-1;Ensure that model invocation logging is enabled for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;In Amazon Bedrock, model invocation logging enables you to collect the invocation request and response data, along with metadata, for all 'Converse', 'ConverseStream', 'InvokeModel', and 'InvokeModelWithResponseStream' API calls in your AWS account. Each log entry includes important details such as the timestamp, request ID, model ID, and token usage. Invocation logs can be utilized for troubleshooting, performance enhancements, abuse detection, and security auditing. By default, model invocation logging is disabled.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html;Enable model invocation logging for Amazon Bedrock service in order to collect metadata, requests, and responses for all model invocations in your AWS cloud account.;https://docs.aws.amazon.com/bedrock/latest/userguide/model-invocation-logging.html#model-invocation-logging-console;;;aws bedrock put-model-invocation-logging-configuration --logging-config 's3Config={bucketName='tm-bedrock-logging-data',keyPrefix='invocation-logs'},textDataDeliveryEnabled=true,imageDataDeliveryEnabled=true,embeddingDataDeliveryEnabled=true';https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Bedrock/enable-model-invocation-logging.html;SOC2: cc_a_1_1 | ISO27001-2022: A.8.15 | NIS2: 3.2.3.c;logging | forensics-ready | gen-ai;;;;5.8.1
